IP 地址,平均延迟,下载速度(MB/s),地区码
23.94.70.13,,,
23.94.79.83,,,
23.94.103.194,,,
23.94.112.3,,,
23.94.123.231,,,
23.94.147.203,,,
23.94.147.223,,,
23.94.212.191,,,
23.94.216.153,,,
23.94.220.207,,,
23.94.220.233,,,
23.94.255.166,,,
23.95.17.143,,,
23.95.20.5,,,
23.95.34.158,,,
23.95.35.43,,,
23.95.72.151,,,
23.95.72.230,,,
23.95.88.103,,,
23.95.113.61,,,
23.95.113.242,,,
23.95.123.91,,,
23.95.123.103,,,
23.95.123.140,,,
23.95.148.8,,,
23.95.171.155,,,
23.95.215.195,,,
23.95.215.205,,,
23.95.220.231,,,
23.95.225.10,,,
23.95.247.225,,,
23.95.252.186,,,
23.95.254.110,,,
23.100.101.150,,,
23.106.46.112,,,
23.106.46.115,,,
23.108.217.103,,,
23.111.15.31,,,
23.111.15.141,,,
23.128.36.39,,,
23.128.36.49,,,
23.128.36.51,,,
23.130.4.25,,,
23.133.52.10,,,
23.138.12.90,,,
23.141.12.134,,,
23.142.200.237,,,
23.145.48.207,,,
23.146.248.149,,,
23.147.172.135,,,
23.156.153.40,,,
23.158.233.2,,,
23.164.240.48,,,
23.165.104.123,,,
23.165.104.174,,,
23.165.105.160,,,
23.165.248.26,,,
23.168.72.17,,,
23.168.72.21,,,
23.168.72.23,,,
23.168.72.41,,,
23.168.72.44,,,
23.168.72.69,,,
23.168.72.71,,,
23.168.72.85,,,
23.168.72.93,,,
23.168.72.115,,,
23.168.72.118,,,
23.168.72.139,,,
23.168.72.143,,,
23.168.72.165,,,
23.168.72.169,,,
23.168.72.190,,,
23.168.72.194,,,
23.168.72.215,,,
23.168.72.219,,,
23.168.72.227,,,
23.168.72.250,,,
23.169.169.40,,,
23.169.169.195,,,
23.172.217.61,,,
23.172.217.140,,,
23.176.40.184,,,
23.176.40.201,,,
23.177.184.90,,,
23.189.104.6,,,
23.189.104.46,,,
23.224.69.114,,,
23.224.69.115,,,
23.224.69.116,,,
23.224.69.117,,,
23.224.69.118,,,
23.226.135.157,,,
23.227.187.9,,,
23.238.86.166,,,
23.239.3.247,,,
23.239.20.75,,,
23.239.21.193,,,
23.251.48.121,,,
23.251.51.115,,,
23.254.178.168,,,
23.254.219.232,,,
23.254.225.56,,,
23.254.225.251,,,
23.254.227.247,,,
23.254.228.230,,,
23.254.246.254,,,
23.254.248.161,,,
23.254.253.126,,,
24.78.21.213,,,
24.84.0.55,,,
24.109.36.190,,,
24.136.24.254,,,
24.141.96.92,,,
24.199.96.137,,,
24.199.112.232,,,
24.199.113.20,,,
24.199.122.22,,,
24.199.122.93,,,
24.199.127.28,,,
27.50.48.8,,,
27.50.48.206,,,
31.7.56.138,,,
31.13.248.113,,,
31.13.248.201,,,
31.14.140.155,,,
31.15.16.204,,,
31.15.17.25,,,
31.15.17.91,,,
31.15.17.193,,,
31.15.18.35,,,
31.15.18.56,,,
31.15.18.58,,,
31.15.18.220,,,
31.15.18.246,,,
31.15.19.21,,,
31.15.19.66,,,
31.15.19.69,,,
31.15.19.105,,,
31.15.19.180,,,
31.15.19.199,,,
31.24.251.152,,,
31.25.239.66,,,
31.40.204.131,,,
31.40.204.200,,,
31.40.204.243,,,
31.44.0.166,,,
31.44.0.180,,,
31.56.7.24,,,
31.56.7.90,,,
31.56.27.96,,,
31.56.27.128,,,
31.56.27.129,,,
31.56.27.138,,,
31.56.27.221,,,
31.56.32.87,,,
31.56.39.233,,,
31.56.48.63,,,
31.56.48.172,,,
31.56.48.183,,,
31.56.75.2,,,
31.56.113.6,,,
31.56.113.17,,,
31.56.113.20,,,
31.56.113.67,,,
31.56.113.117,,,
31.56.113.127,,,
31.56.113.202,,,
31.56.113.208,,,
31.56.117.15,,,
31.56.117.64,,,
31.56.117.141,,,
31.56.117.193,,,
31.56.146.6,,,
31.56.146.89,,,
31.56.146.139,,,
31.56.146.185,,,
31.56.146.206,,,
31.56.176.37,,,
31.56.176.44,,,
31.56.176.239,,,
31.56.177.6,,,
31.56.178.124,,,
31.56.179.157,,,
31.56.180.15,,,
31.56.180.25,,,
31.56.180.54,,,
31.56.180.118,,,
31.56.180.168,,,
31.56.180.242,,,
31.56.187.26,,,
31.56.187.223,,,
31.56.196.3,,,
31.56.196.34,,,
31.56.196.172,,,
31.56.197.63,,,
31.56.197.181,,,
31.56.197.196,,,
31.56.197.250,,,
31.56.204.117,,,
31.56.205.40,,,
31.56.205.87,,,
31.56.205.124,,,
31.56.205.135,,,
31.56.205.233,,,
31.56.205.254,,,
31.56.206.92,,,
31.56.206.215,,,
31.56.208.59,,,
31.56.208.158,,,
31.56.222.119,,,
31.56.222.122,,,
31.56.222.167,,,
31.56.222.222,,,
31.56.222.241,,,
31.56.227.49,,,
31.56.227.187,,,
31.56.227.253,,,
31.56.228.7,,,
31.56.228.77,,,
31.56.228.151,,,
31.56.228.210,,,
31.56.228.216,,,
31.56.228.250,,,
31.56.229.26,,,
31.56.229.63,,,
31.56.233.49,,,
31.57.13.65,,,
31.57.13.71,,,
31.57.13.127,,,
31.57.26.96,,,
31.57.26.159,,,
31.57.26.184,,,
31.57.26.194,,,
31.57.26.223,,,
31.57.26.227,,,
31.57.27.38,,,
31.57.27.42,,,
31.57.27.98,,,
31.57.28.22,,,
31.57.28.140,,,
31.57.28.199,,,
31.57.29.8,,,
31.57.29.13,,,
31.57.44.213,,,
31.57.46.109,,,
31.57.46.237,,,
31.57.47.19,,,
31.57.47.141,,,
31.57.61.182,,,
31.57.62.75,,,
31.57.62.89,,,
31.57.62.110,,,
31.57.62.124,,,
31.57.62.173,,,
31.57.62.175,,,
31.57.92.105,,,
31.57.92.211,,,
31.57.92.251,,,
31.57.93.11,,,
31.57.93.81,,,
31.57.93.155,,,
31.57.105.14,,,
31.57.105.27,,,
31.57.105.33,,,
31.57.105.39,,,
31.57.105.51,,,
31.57.105.53,,,
31.57.105.128,,,
31.57.105.139,,,
31.57.105.140,,,
31.57.105.157,,,
31.57.105.164,,,
31.57.106.35,,,
31.57.106.46,,,
31.57.106.126,,,
31.57.106.178,,,
31.57.106.189,,,
31.57.106.252,,,
31.57.107.4,,,
31.57.107.14,,,
31.57.107.41,,,
31.57.107.56,,,
31.57.108.170,,,
31.57.108.183,,,
31.57.108.195,,,
31.57.109.102,,,
31.57.109.126,,,
31.57.109.170,,,
31.57.120.2,,,
31.57.157.140,,,
31.57.172.215,,,
31.57.190.3,,,
31.57.190.4,,,
31.57.190.5,,,
31.57.190.6,,,
31.57.190.7,,,
31.57.190.9,,,
31.57.190.10,,,
31.57.190.11,,,
31.57.190.12,,,
31.57.190.13,,,
31.57.190.14,,,
31.57.190.15,,,
31.57.190.16,,,
31.57.190.17,,,
31.57.190.18,,,
31.57.190.19,,,
31.57.190.20,,,
31.57.190.21,,,
31.57.190.22,,,
31.57.190.23,,,
31.57.190.24,,,
31.57.190.25,,,
31.57.190.26,,,
31.57.190.27,,,
31.57.190.28,,,
31.57.190.29,,,
31.57.190.30,,,
31.57.190.31,,,
31.57.190.32,,,
31.57.190.33,,,
31.57.190.34,,,
31.57.190.36,,,
31.57.190.37,,,
31.57.190.39,,,
31.57.190.40,,,
31.57.190.41,,,
31.57.190.42,,,
31.57.190.43,,,
31.57.190.44,,,
31.57.190.45,,,
31.57.190.46,,,
31.57.190.47,,,
31.57.190.48,,,
31.57.190.49,,,
31.57.190.50,,,
31.57.190.51,,,
31.57.190.52,,,
31.57.190.53,,,
31.57.190.54,,,
31.57.190.55,,,
31.57.190.57,,,
31.57.190.58,,,
31.57.190.59,,,
31.57.190.60,,,
31.57.190.61,,,
31.57.190.62,,,
31.57.190.63,,,
31.57.190.64,,,
31.57.190.65,,,
31.57.190.66,,,
31.57.190.67,,,
31.57.190.68,,,
31.57.190.69,,,
31.57.190.70,,,
31.57.190.71,,,
31.57.190.72,,,
31.57.190.73,,,
31.57.190.75,,,
31.57.190.76,,,
31.57.190.77,,,
31.57.190.78,,,
31.57.190.79,,,
31.57.190.80,,,
31.57.190.81,,,
31.57.190.82,,,
31.57.190.85,,,
31.57.190.87,,,
31.57.190.88,,,
31.57.190.89,,,
31.57.190.90,,,
31.57.190.91,,,
31.57.190.92,,,
31.57.190.93,,,
31.57.190.94,,,
31.57.190.95,,,
31.57.190.96,,,
31.57.190.97,,,
31.57.190.98,,,
31.57.196.4,,,
31.57.196.14,,,
31.57.196.17,,,
31.57.196.19,,,
31.57.196.20,,,
31.57.196.23,,,
31.57.196.31,,,
31.57.196.35,,,
31.57.196.38,,,
31.57.196.40,,,
31.57.196.52,,,
31.57.196.65,,,
31.57.196.70,,,
31.57.196.71,,,
31.57.196.75,,,
31.57.196.80,,,
31.57.196.88,,,
31.57.196.95,,,
31.57.196.102,,,
31.57.196.109,,,
31.57.196.120,,,
31.57.196.139,,,
31.57.196.143,,,
31.57.196.147,,,
31.57.196.157,,,
31.57.196.159,,,
31.57.196.162,,,
31.57.196.165,,,
31.57.196.167,,,
31.57.196.185,,,
31.57.196.193,,,
31.57.196.200,,,
31.57.196.202,,,
31.57.196.204,,,
31.57.196.215,,,
31.57.196.220,,,
31.57.196.240,,,
31.57.196.241,,,
31.57.196.243,,,
31.57.218.99,,,
31.57.225.181,,,
31.57.241.28,,,
31.57.250.211,,,
31.58.50.110,,,
31.58.50.114,,,
31.58.50.143,,,
31.58.50.251,,,
31.58.76.27,,,
31.58.76.37,,,
31.58.76.50,,,
31.58.76.68,,,
31.58.77.150,,,
31.58.77.174,,,
31.58.77.194,,,
31.58.77.225,,,
31.58.77.252,,,
31.58.78.46,,,
31.58.85.103,,,
31.58.87.64,,,
31.58.134.106,,,
31.58.134.188,,,
31.58.137.8,,,
31.58.137.14,,,
31.58.137.94,,,
31.58.137.126,,,
31.58.137.132,,,
31.58.137.143,,,
31.58.138.2,,,
31.58.171.127,,,
31.58.179.147,,,
31.58.179.215,,,
31.58.209.190,,,
31.58.220.68,,,
31.58.220.200,,,
31.58.226.196,,,
31.58.244.67,,,
31.58.244.176,,,
31.58.244.244,,,
31.59.37.201,,,
31.59.39.130,,,
31.59.39.177,,,
31.59.40.37,,,
31.59.41.76,,,
31.59.41.129,,,
31.59.41.140,,,
31.59.41.159,,,
31.59.41.182,,,
31.59.41.193,,,
31.59.41.214,,,
31.59.44.177,,,
31.59.45.136,,,
31.59.46.140,,,
31.59.46.146,,,
31.59.46.182,,,
31.59.47.71,,,
31.59.93.40,,,
31.59.93.144,,,
31.59.93.211,,,
31.59.93.228,,,
31.59.94.24,,,
31.59.94.85,,,
31.59.95.237,,,
31.59.102.96,,,
31.59.103.13,,,
31.59.103.62,,,
31.59.103.95,,,
31.59.103.137,,,
31.59.103.152,,,
31.59.103.159,,,
31.59.104.146,,,
31.59.104.162,,,
31.59.105.69,,,
31.59.105.119,,,
31.59.105.154,,,
31.59.106.39,,,
31.59.106.71,,,
31.59.114.3,,,
31.59.120.124,,,
31.59.120.157,,,
31.59.120.180,,,
31.59.120.198,,,
31.59.120.217,,,
31.59.121.98,,,
31.59.121.155,,,
31.59.121.156,,,
31.59.121.199,,,
31.59.136.20,,,
31.59.136.122,,,
31.59.136.123,,,
31.59.138.157,,,
31.59.138.204,,,
31.59.139.134,,,
31.59.143.122,,,
31.59.150.31,,,
31.59.150.88,,,
31.59.170.59,,,
31.59.170.139,,,
31.59.170.251,,,
31.59.174.9,,,
31.59.174.246,,,
31.59.174.249,,,
31.59.174.251,,,
31.59.185.57,,,
31.59.185.213,,,
31.59.185.248,,,
31.70.76.69,,,
31.70.88.155,,,
31.70.89.136,,,
31.70.102.188,,,
31.70.106.190,,,
31.76.0.15,,,
31.76.0.132,,,
31.76.0.202,,,
31.76.0.235,,,
31.76.2.9,,,
31.76.2.91,,,
31.76.4.6,,,
31.76.4.94,,,
31.76.7.10,,,
31.76.7.191,,,
31.76.12.201,,,
31.76.13.195,,,
31.76.14.22,,,
31.76.14.135,,,
31.76.14.138,,,
31.76.18.210,,,
31.76.18.213,,,
31.76.18.229,,,
31.76.19.8,,,
31.76.19.83,,,
31.76.19.206,,,
31.76.20.183,,,
31.76.22.15,,,
31.76.22.28,,,
31.76.22.81,,,
31.76.22.83,,,
31.76.22.109,,,
31.76.35.56,,,
31.76.40.94,,,
31.76.42.41,,,
31.76.42.72,,,
31.76.43.25,,,
31.76.43.108,,,
31.76.43.143,,,
31.76.43.150,,,
31.76.43.249,,,
31.76.44.55,,,
31.76.45.143,,,
31.76.45.151,,,
31.76.45.182,,,
31.76.46.72,,,
31.76.46.99,,,
31.76.46.189,,,
31.76.46.198,,,
31.76.47.115,,,
31.76.49.118,,,
31.76.50.80,,,
31.76.51.174,,,
31.76.53.58,,,
31.76.53.173,,,
31.76.53.189,,,
31.76.53.203,,,
31.76.54.28,,,
31.76.54.72,,,
31.76.55.48,,,
31.76.56.21,,,
31.76.56.53,,,
31.76.56.108,,,
31.76.56.239,,,
31.76.58.184,,,
31.76.60.114,,,
31.76.61.54,,,
31.76.61.128,,,
31.76.61.144,,,
31.76.61.152,,,
31.76.62.129,,,
31.76.63.37,,,
31.76.63.50,,,
31.76.63.109,,,
31.76.64.37,,,
31.76.64.43,,,
31.76.64.206,,,
31.76.64.211,,,
31.76.64.248,,,
31.76.66.205,,,
31.76.68.81,,,
31.76.70.41,,,
31.76.72.0,,,
31.76.72.112,,,
31.76.73.15,,,
31.76.73.143,,,
31.76.73.192,,,
31.76.76.78,,,
31.76.76.194,,,
31.76.80.226,,,
31.76.82.128,,,
31.76.82.172,,,
31.76.82.250,,,
31.76.82.254,,,
31.76.83.160,,,
31.76.85.137,,,
31.76.85.191,,,
31.76.94.169,,,
31.76.96.60,,,
31.76.97.91,,,
31.76.97.151,,,
31.76.97.163,,,
31.76.100.103,,,
31.76.102.160,,,
31.76.102.182,,,
31.76.103.14,,,
31.76.103.69,,,
31.76.103.246,,,
31.76.111.121,,,
31.76.113.61,,,
31.76.113.164,,,
31.76.114.84,,,
31.76.114.141,,,
31.76.115.228,,,
31.76.115.241,,,
31.76.120.232,,,
31.76.126.189,,,
31.76.127.59,,,
31.76.127.73,,,
31.76.127.148,,,
31.76.224.141,,,
31.76.224.159,,,
31.76.224.206,,,
31.76.224.223,,,
31.76.226.43,,,
31.76.226.93,,,
31.76.226.229,,,
31.76.226.238,,,
31.76.226.246,,,
31.76.226.247,,,
31.76.230.241,,,
31.76.244.133,,,
31.76.251.97,,,
31.76.252.71,,,
31.77.56.26,,,
31.77.57.10,,,
31.77.57.229,,,
31.77.79.42,,,
31.77.79.128,,,
31.77.103.47,,,
31.77.103.218,,,
31.77.103.235,,,
31.77.123.4,,,
31.77.123.8,,,
31.77.126.2,,,
31.77.132.198,,,
31.77.133.3,,,
31.77.133.224,,,
31.77.134.69,,,
31.77.134.94,,,
31.77.135.76,,,
31.77.138.238,,,
31.77.140.22,,,
31.77.142.108,,,
31.77.142.249,,,
31.77.144.240,,,
31.77.145.124,,,
31.77.152.98,,,
31.77.158.93,,,
31.77.158.172,,,
31.77.159.84,,,
31.77.160.155,,,
31.77.161.120,,,
31.77.161.140,,,
31.77.161.178,,,
31.77.161.220,,,
31.77.161.229,,,
31.77.161.232,,,
31.77.162.5,,,
31.77.162.118,,,
31.77.162.129,,,
31.77.162.143,,,
31.77.168.50,,,
31.77.168.63,,,
31.77.170.73,,,
31.77.174.128,,,
31.77.182.122,,,
31.77.183.7,,,
31.77.183.13,,,
31.77.183.133,,,
31.77.193.128,,,
31.77.194.31,,,
31.77.194.136,,,
31.77.194.197,,,
31.77.194.207,,,
31.77.194.208,,,
31.77.194.209,,,
31.77.194.210,,,
31.77.194.224,,,
31.77.195.73,,,
31.77.198.27,,,
31.77.201.20,,,
31.77.201.26,,,
31.77.202.220,,,
31.77.202.244,,,
31.77.219.64,,,
31.77.223.15,,,
31.77.223.21,,,
31.77.223.40,,,
31.77.223.42,,,
31.77.228.84,,,
31.77.248.59,,,
31.128.42.183,,,
31.129.48.139,,,
31.129.49.103,,,
31.130.128.196,,,
31.130.128.209,,,
31.130.130.215,,,
31.130.131.104,,,
31.130.144.235,,,
31.130.151.76,,,
31.130.152.102,,,
31.130.153.158,,,
31.133.0.124,,,
31.133.0.133,,,
31.133.1.8,,,
31.135.32.122,,,
31.169.125.14,,,
31.169.126.66,,,
31.169.126.145,,,
31.169.127.103,,,
31.172.69.16,,,
31.172.70.20,,,
31.172.71.56,,,
31.172.71.84,,,
31.172.71.152,,,
31.172.72.29,,,
31.172.72.83,,,
31.172.72.229,,,
31.172.75.110,,,
31.172.77.28,,,
31.172.77.212,,,
31.172.78.187,,,
31.172.79.138,,,
31.184.242.53,,,
31.192.237.186,,,
31.192.239.107,,,
31.192.244.36,,,
31.192.244.235,,,
31.207.44.244,,,
31.207.74.215,,,
31.210.173.226,,,
31.220.15.39,,,
31.220.42.227,,,
31.220.44.146,,,
31.220.79.185,,,
31.220.89.170,,,
31.220.104.7,,,
31.222.229.52,,,
34.39.62.53,233.17,0.00,LHR
34.70.211.132,,,
34.84.135.67,,,
34.104.218.57,,,
34.116.216.59,,,
34.132.50.119,,,
34.136.112.104,118.67,0.00,ORD
34.150.12.1,76.37,25.11,HKG
34.175.46.70,,,
34.175.202.195,,,
34.211.30.46,,,
34.213.251.0,,,
34.220.149.219,,,
34.226.80.31,,,
34.238.52.219,,,
35.42.169.95,,,
35.72.179.15,,,
35.74.79.196,,,
35.74.168.128,,,
35.74.219.99,,,
35.75.17.177,,,
35.75.82.176,145.37,18.88,NRT
35.75.102.4,127.43,16.10,NRT
35.75.183.41,,,
35.75.235.11,131.46,0.00,NRT
35.78.169.69,,,
35.78.243.103,,,
35.79.21.45,173.67,18.88,NRT
35.79.24.34,150.02,2.61,NRT
35.79.28.54,290.85,0.00,NRT
35.79.123.51,130.62,0.00,NRT
35.79.123.195,,,
35.79.135.77,129.95,0.00,NRT
35.79.146.187,,,
35.79.170.43,147.55,0.00,NRT
35.79.225.188,,,
35.83.67.205,,,
35.89.243.2,,,
35.154.184.88,,,
35.156.76.43,,,
35.156.136.70,,,
35.157.30.232,,,
35.157.240.237,,,
35.176.75.87,,,
35.176.187.206,,,
35.178.212.67,,,
35.182.59.30,,,
35.210.99.51,,,
35.212.160.26,,,
35.212.214.143,,,
35.212.217.90,,,
35.212.239.108,,,
35.212.254.174,,,
35.214.88.142,,,
35.220.244.20,,,
35.228.203.71,,,
35.230.125.197,,,
35.239.174.101,,,
35.241.172.224,,,
37.1.193.40,,,
37.1.195.124,,,
37.1.196.94,,,
37.1.198.23,,,
37.1.199.72,,,
37.16.74.137,,,
37.27.5.14,,,
37.27.11.192,,,
37.27.20.35,,,
37.27.27.1,,,
37.27.41.93,,,
37.27.90.102,,,
37.27.92.60,,,
37.27.92.255,,,
37.27.93.145,,,
37.27.113.239,,,
37.27.179.113,,,
37.27.186.20,,,
37.27.188.213,,,
37.27.196.20,,,
37.27.217.102,,,
37.27.219.241,,,
37.27.220.64,,,
37.27.220.78,,,
37.27.246.224,,,
37.32.28.187,,,
37.32.38.118,,,
37.46.17.252,,,
37.46.19.79,,,
37.46.211.176,,,
37.48.90.120,,,
37.49.227.200,,,
37.59.110.94,,,
37.59.114.37,,,
37.59.127.22,,,
37.60.232.144,,,
37.114.34.30,,,
37.114.34.54,,,
37.114.37.114,,,
37.114.41.214,,,
37.114.46.24,,,
37.114.57.53,,,
37.120.168.235,,,
37.120.169.217,,,
37.120.169.237,,,
37.120.171.102,,,
37.120.179.70,,,
37.120.186.205,,,
37.120.190.247,,,
37.122.148.17,,,
37.123.193.44,,,
37.128.204.20,,,
37.128.204.127,,,
37.128.204.210,,,
37.128.205.31,,,
37.128.205.43,,,
37.128.205.129,,,
37.139.0.134,,,
37.139.1.14,,,
37.139.1.36,,,
37.139.1.52,,,
37.139.1.122,,,
37.139.1.251,,,
37.139.2.218,,,
37.139.3.120,,,
37.139.6.32,,,
37.139.6.37,,,
37.139.7.140,,,
37.139.7.179,,,
37.139.9.129,,,
37.139.9.133,,,
37.139.9.209,,,
37.139.9.243,,,
37.139.10.32,,,
37.139.10.57,,,
37.139.11.12,,,
37.139.11.72,,,
37.139.11.76,,,
37.139.11.97,,,
37.139.13.26,,,
37.139.13.192,,,
37.139.14.51,,,
37.139.15.29,,,
37.139.15.89,,,
37.139.15.135,,,
37.139.17.46,,,
37.139.18.14,,,
37.139.18.30,,,
37.139.18.208,,,
37.139.20.72,,,
37.139.20.215,,,
37.139.21.144,,,
37.139.22.172,,,
37.139.23.182,,,
37.139.24.45,,,
37.139.25.197,,,
37.139.26.144,,,
37.139.26.194,,,
37.139.27.56,,,
37.139.27.68,,,
37.139.27.101,,,
37.139.29.50,,,
37.139.30.138,,,
37.139.31.210,,,
37.140.199.59,,,
37.140.243.173,,,
37.143.129.215,,,
37.143.131.141,,,
37.148.204.142,,,
37.187.98.185,,,
37.193.126.81,,,
37.203.209.18,,,
37.203.209.26,,,
37.203.209.42,,,
37.203.209.50,,,
37.205.15.169,,,
37.220.81.134,,,
37.220.82.136,,,
37.220.82.145,,,
37.220.84.52,,,
37.220.84.132,,,
37.220.85.113,,,
37.221.79.43,,,
37.221.79.54,,,
37.221.79.75,,,
37.221.195.86,,,
37.221.210.113,,,
37.228.129.159,,,
37.230.113.248,,,
37.230.131.120,,,
37.235.55.222,,,
37.235.56.86,,,
37.252.6.119,,,
37.252.9.236,,,
37.252.11.49,,,
37.252.11.221,,,
37.252.189.207,,,
38.9.96.61,,,
38.34.18.34,,,
38.44.98.90,,,
38.45.89.132,,,
38.46.216.38,,,
38.49.36.234,,,
38.49.36.251,,,
38.49.42.83,,,
38.49.42.106,,,
38.49.42.210,,,
38.54.2.13,,,
38.54.4.209,,,
38.54.29.210,,,
38.54.45.184,,,
38.54.59.70,,,
38.54.64.204,,,
38.54.81.111,,,
38.54.116.31,,,
38.54.122.54,,,
38.55.96.181,,,
38.55.99.214,,,
38.55.104.109,,,
38.55.104.115,,,
38.55.104.150,,,
38.55.104.254,,,
38.55.105.44,,,
38.55.105.159,,,
38.55.106.240,,,
38.55.107.91,,,
38.55.107.107,,,
38.55.107.158,,,
38.55.107.239,,,
38.55.108.5,,,
38.55.108.22,,,
38.55.111.141,,,
38.55.111.161,,,
38.55.122.83,,,
38.55.122.229,,,
38.55.133.241,,,
38.55.192.142,,,
38.55.193.251,,,
38.55.194.187,,,
38.55.195.75,,,
38.55.198.199,,,
38.55.198.210,,,
38.55.198.250,,,
38.55.199.29,,,
38.55.199.86,,,
38.55.199.89,,,
38.55.199.128,,,
38.58.63.102,,,
38.58.108.15,,,
38.58.108.84,,,
38.59.243.20,,,
38.59.244.163,,,
38.60.89.65,,,
38.60.89.80,,,
38.60.89.138,,,
38.60.89.168,,,
38.60.89.169,,,
38.60.89.212,,,
38.60.91.95,,,
38.60.249.17,,,
38.64.56.192,,,
38.64.57.20,,,
38.65.9.66,,,
38.65.9.104,,,
38.65.9.110,,,
38.65.9.111,,,
38.65.9.251,,,
38.77.187.51,,,
38.79.154.232,,,
38.92.214.33,,,
38.95.78.15,,,
38.95.79.5,,,
38.107.232.120,,,
38.107.232.124,,,
38.107.237.102,,,
38.114.101.73,,,
38.114.103.107,,,
38.124.152.84,,,
38.132.122.241,,,
38.135.53.200,,,
38.135.55.2,,,
38.135.55.242,,,
38.147.171.13,,,
38.147.171.110,,,
38.147.172.53,,,
38.147.173.136,,,
38.148.253.82,,,
38.148.253.120,,,
38.148.253.135,,,
38.150.32.128,,,
38.165.64.144,,,
38.175.98.171,,,
38.180.6.148,,,
38.180.10.51,,,
38.180.10.97,,,
38.180.10.173,,,
38.180.38.12,,,
38.180.38.137,,,
38.180.45.235,,,
38.180.70.111,,,
38.180.78.255,,,
38.180.79.9,,,
38.180.85.203,,,
38.180.96.40,,,
38.180.100.80,,,
38.180.108.148,,,
38.180.109.174,,,
38.180.113.155,,,
38.180.134.27,,,
38.180.156.13,,,
38.180.161.128,,,
38.180.163.250,,,
38.180.164.234,,,
38.180.165.83,,,
38.180.166.140,,,
38.180.166.150,,,
38.180.168.182,,,
38.180.172.231,,,
38.180.178.34,,,
38.180.178.90,,,
38.180.204.104,,,
38.180.207.241,,,
38.180.216.120,,,
38.180.219.68,,,
38.180.219.131,,,
38.180.225.247,,,
38.180.230.178,,,
38.180.239.173,,,
38.180.240.91,,,
38.180.246.101,,,
38.180.248.167,,,
38.180.253.71,,,
38.181.44.56,,,
38.181.52.16,,,
38.190.210.250,,,
38.207.130.207,,,
38.207.174.111,,,
38.207.176.130,,,
38.207.177.113,,,
38.207.177.125,,,
38.207.177.204,,,
38.207.178.173,,,
38.207.179.77,,,
38.207.184.202,,,
38.213.228.91,,,
38.213.228.141,,,
38.242.137.199,,,
38.242.154.88,,,
38.242.229.125,,,
38.244.2.14,130.12,28.32,SJC
38.244.2.64,63.43,28.45,LAX
38.244.2.165,74.38,28.37,SJC
38.244.2.166,59.68,0.26,LAX
38.244.2.214,81.37,28.34,SJC
38.244.2.241,80.05,28.32,SJC
38.244.10.130,58.53,5.50,LAX
38.244.12.48,83.13,5.44,LAX
38.244.13.20,59.17,28.40,LAX
38.244.22.170,96.37,40.06,LAX
38.244.25.17,102.38,1.23,LAX
38.244.25.136,76.70,6.65,LAX
38.244.25.175,86.71,8.49,LAX
38.244.27.36,61.43,6.51,LAX
38.244.31.9,76.51,10.03,LAX
38.244.34.62,88.15,11.43,LAX
38.244.38.219,91.06,2.61,LAX
38.244.42.161,63.43,10.48,LAX
38.244.45.74,95.20,28.53,LAX
38.244.50.212,100.25,1.67,LAX
38.244.59.145,82.21,57.81,PDX
38.244.60.93,79.07,77.40,LAX
38.244.60.201,,,
38.244.139.13,,,
38.244.142.207,,,
38.244.150.113,,,
38.244.154.141,,,
38.244.154.149,,,
38.244.190.206,,,
38.246.33.245,,,
38.247.145.247,,,
38.248.249.62,,,
39.96.67.3,,,
39.109.50.124,,,
39.109.50.142,,,
39.109.50.208,,,
40.116.88.35,,,
40.160.6.248,,,
40.160.227.95,,,
40.160.239.172,,,
40.160.252.64,,,
40.233.71.238,,,
40.233.77.216,,,
40.233.87.120,,,
40.233.99.248,,,
40.233.103.212,,,
40.233.110.251,,,
40.233.116.225,,,
41.216.182.98,,,
42.200.173.201,,,
42.200.176.168,,,
42.200.231.108,,,
43.108.46.150,,,
43.128.78.49,,,
43.128.130.43,,,
43.128.130.45,,,
43.128.131.16,,,
43.128.141.99,,,
43.129.80.179,,,
43.130.6.39,,,
43.130.47.118,,,
43.130.58.211,,,
43.130.58.238,,,
43.131.1.244,,,
43.132.231.159,237.68,0.00,HKG
43.132.234.175,,,
43.133.42.56,,,
43.133.61.219,248.68,0.00,SIN
43.133.110.81,,,
43.133.166.143,,,
43.133.237.158,,,
43.134.62.218,,,
43.134.104.39,,,
43.134.174.114,259.23,0.00,SIN
43.153.0.3,,,
43.153.78.145,,,
43.153.105.7,,,
43.153.115.58,,,
43.153.152.106,,,
43.154.4.49,64.38,3.23,HKG
43.154.33.183,43.61,15.76,HKG
43.154.131.189,,,
43.154.165.21,49.55,0.00,HKG
43.155.128.147,,,
43.155.134.179,,,
43.155.221.27,,,
43.156.2.91,,,
43.156.12.53,,,
43.156.23.85,,,
43.156.92.214,,,
43.156.116.194,,,
43.156.142.191,,,
43.156.181.203,,,
43.159.1.170,,,
43.160.195.223,,,
43.160.203.174,,,
43.160.207.33,,,
43.160.214.98,,,
43.160.220.72,,,
43.160.220.86,,,
43.160.238.73,,,
43.160.241.174,,,
43.160.241.223,,,
43.160.246.223,,,
43.160.254.163,,,
43.161.247.216,,,
43.161.254.71,,,
43.162.81.241,,,
43.162.107.184,,,
43.162.119.244,,,
43.163.113.253,,,
43.163.199.247,,,
43.164.132.188,,,
43.164.134.99,,,
43.165.178.147,,,
